threshold,tp,fp,tn,fn,tpr,fpr,asr
1.334353373479038,500,496,4,0,1.0,0.992,0.504
1.3374456656235543,500,496,4,0,1.0,0.992,0.504
1.3405379577680705,500,496,4,0,1.0,0.992,0.504
1.3436302499125867,500,496,4,0,1.0,0.992,0.504
1.346722542057103,500,496,4,0,1.0,0.992,0.504
1.3498148342016192,500,496,4,0,1.0,0.992,0.504
1.3529071263461354,500,496,4,0,1.0,0.992,0.504
1.3559994184906516,500,496,4,0,1.0,0.992,0.504
1.3590917106351679,500,496,4,0,1.0,0.992,0.504
1.362184002779684,500,496,4,0,1.0,0.992,0.504
1.3652762949242003,500,496,4,0,1.0,0.992,0.504
1.3683685870687166,500,496,4,0,1.0,0.992,0.504
1.3714608792132328,500,496,4,0,1.0,0.992,0.504
1.374553171357749,500,496,4,0,1.0,0.992,0.504
1.3776454635022652,500,497,3,0,1.0,0.994,0.503
1.3807377556467815,500,497,3,0,1.0,0.994,0.503
1.3838300477912977,500,497,3,0,1.0,0.994,0.503
1.386922339935814,500,497,3,0,1.0,0.994,0.503
1.3900146320803302,500,497,3,0,1.0,0.994,0.503
1.3931069242248464,500,497,3,0,1.0,0.994,0.503
1.3961992163693626,500,497,3,0,1.0,0.994,0.503
1.3992915085138788,500,497,3,0,1.0,0.994,0.503
1.402383800658395,500,497,3,0,1.0,0.994,0.503
1.4054760928029113,500,497,3,0,1.0,0.994,0.503
1.4085683849474275,500,497,3,0,1.0,0.994,0.503
1.4116606770919438,500,497,3,0,1.0,0.994,0.503
1.41475296923646,500,497,3,0,1.0,0.994,0.503
1.4178452613809762,500,497,3,0,1.0,0.994,0.503
1.4209375535254924,500,498,2,0,1.0,0.996,0.502
1.4240298456700087,500,498,2,0,1.0,0.996,0.502
1.427122137814525,500,498,2,0,1.0,0.996,0.502
1.4302144299590411,500,498,2,0,1.0,0.996,0.502
1.4333067221035574,500,498,2,0,1.0,0.996,0.502
1.4363990142480736,500,498,2,0,1.0,0.996,0.502
1.4394913063925898,500,498,2,0,1.0,0.996,0.502
1.442583598537106,500,498,2,0,1.0,0.996,0.502
1.4456758906816223,500,498,2,0,1.0,0.996,0.502
1.4487681828261385,500,498,2,0,1.0,0.996,0.502
1.4518604749706547,500,498,2,0,1.0,0.996,0.502
1.454952767115171,500,498,2,0,1.0,0.996,0.502
1.4580450592596872,500,498,2,0,1.0,0.996,0.502
1.4611373514042034,500,499,1,0,1.0,0.998,0.501
1.4642296435487197,500,499,1,0,1.0,0.998,0.501
1.4673219356932359,500,499,1,0,1.0,0.998,0.501
1.470414227837752,500,499,1,0,1.0,0.998,0.501
1.4735065199822683,500,499,1,0,1.0,0.998,0.501
1.4765988121267846,500,499,1,0,1.0,0.998,0.501
1.4796911042713008,500,499,1,0,1.0,0.998,0.501
1.482783396415817,500,499,1,0,1.0,0.998,0.501
1.4858756885603333,500,499,1,0,1.0,0.998,0.501
1.4889679807048495,500,499,1,0,1.0,0.998,0.501
1.4920602728493657,500,499,1,0,1.0,0.998,0.501
1.495152564993882,500,499,1,0,1.0,0.998,0.501
1.4982448571383982,500,499,1,0,1.0,0.998,0.501
1.5013371492829144,500,499,1,0,1.0,0.998,0.501
1.5044294414274306,500,499,1,0,1.0,0.998,0.501
1.5075217335719469,500,499,1,0,1.0,0.998,0.501
1.510614025716463,500,499,1,0,1.0,0.998,0.501
1.5137063178609793,500,499,1,0,1.0,0.998,0.501
1.5167986100054955,500,499,1,0,1.0,0.998,0.501
1.5198909021500118,500,499,1,0,1.0,0.998,0.501
1.522983194294528,500,499,1,0,1.0,0.998,0.501
1.5260754864390442,500,499,1,0,1.0,0.998,0.501
1.5291677785835605,500,499,1,0,1.0,0.998,0.501
1.5322600707280767,500,499,1,0,1.0,0.998,0.501
1.535352362872593,500,499,1,0,1.0,0.998,0.501
1.5384446550171091,500,499,1,0,1.0,0.998,0.501
1.5415369471616254,500,499,1,0,1.0,0.998,0.501
1.5446292393061416,500,499,1,0,1.0,0.998,0.501
1.5477215314506578,500,499,1,0,1.0,0.998,0.501
1.550813823595174,500,499,1,0,1.0,0.998,0.501
1.5539061157396903,500,499,1,0,1.0,0.998,0.501
1.5569984078842065,500,499,1,0,1.0,0.998,0.501
1.5600907000287227,500,499,1,0,1.0,0.998,0.501
1.563182992173239,500,499,1,0,1.0,0.998,0.501
1.5662752843177552,500,499,1,0,1.0,0.998,0.501
1.5693675764622714,500,499,1,0,1.0,0.998,0.501
1.5724598686067877,500,499,1,0,1.0,0.998,0.501
1.5755521607513039,500,499,1,0,1.0,0.998,0.501
1.5786444528958201,500,499,1,0,1.0,0.998,0.501
1.5817367450403363,500,499,1,0,1.0,0.998,0.501
1.5848290371848526,500,499,1,0,1.0,0.998,0.501
1.5879213293293688,500,499,1,0,1.0,0.998,0.501
1.591013621473885,500,499,1,0,1.0,0.998,0.501
1.5941059136184013,500,499,1,0,1.0,0.998,0.501
1.5971982057629175,500,499,1,0,1.0,0.998,0.501
1.6002904979074337,500,499,1,0,1.0,0.998,0.501
1.60338279005195,500,499,1,0,1.0,0.998,0.501
1.6064750821964662,500,499,1,0,1.0,0.998,0.501
1.6095673743409824,500,499,1,0,1.0,0.998,0.501
1.6126596664854986,500,499,1,0,1.0,0.998,0.501
1.6157519586300149,500,499,1,0,1.0,0.998,0.501
1.618844250774531,500,499,1,0,1.0,0.998,0.501
1.6219365429190473,500,499,1,0,1.0,0.998,0.501
1.6250288350635635,500,499,1,0,1.0,0.998,0.501
1.6281211272080798,500,499,1,0,1.0,0.998,0.501
1.631213419352596,500,499,1,0,1.0,0.998,0.501
1.6343057114971122,500,499,1,0,1.0,0.998,0.501
1.6373980036416285,500,499,1,0,1.0,0.998,0.501
1.6404902957861447,500,499,1,0,1.0,0.998,0.501
1.643582587930661,500,499,1,0,1.0,0.998,0.501
1.6466748800751771,500,499,1,0,1.0,0.998,0.501
1.6497671722196934,500,499,1,0,1.0,0.998,0.501
1.6528594643642096,500,499,1,0,1.0,0.998,0.501
1.6559517565087258,500,499,1,0,1.0,0.998,0.501
1.659044048653242,500,499,1,0,1.0,0.998,0.501
1.6621363407977583,500,499,1,0,1.0,0.998,0.501
1.6652286329422745,500,499,1,0,1.0,0.998,0.501
